ID,cluster
97312,0
97320,1
97323,1
97326,0
97365,1
97374,0
97459,1
97473,0
97485,0
97498,1
97500,1
97513,3
97523,0
97529,1
97569,0
97584,1
97585,0
97591,0
97592,1
97624,0
97636,1
97681,0
97683,0
97696,0
97698,1
97699,0
97711,3
97726,0
97764,0
97767,1
97799,1
97800,0
97803,0
97808,1
97821,0
97830,0
97837,0
97857,0
97867,0
97893,0
97897,1
97899,0
97959,1
97966,0
97981,0
97984,0
97994,0
98013,0
98014,0
98022,0
98050,0
98104,0
98116,1
98121,1
98122,0
98162,0
98192,0
98239,0
98242,0
98259,0
98267,0
98282,0
98299,0
98313,0
98345,0
98353,1
98358,0
98365,1
98399,0
98401,0
98411,0
98416,0
98420,0
98437,1
98450,0
98451,1
98477,0
98583,1
98620,1
98629,3
98693,0
98710,1
98751,0
98778,0
98781,0
98788,0
98792,0
98806,1
98817,0
98830,1
98838,0
98861,3
98879,1
98898,0
98912,0
98957,0
98986,0
99017,0
99029,0
99051,0
99068,1
99070,1
99114,0
99128,0
99193,0
99225,0
99245,0
99266,0
99272,0
99326,0
99336,0
99381,1
99430,0
99454,1
99456,0
99472,0
99473,0
99474,3
99521,1
99528,1
99546,0
99553,0
99573,1
99600,0
99606,0
99644,0
99703,0
99723,0
99729,0
99746,0
99784,0
99800,1
99820,0
99827,0
99830,0
99887,1
99892,1
99895,0
99897,3
99906,0
99916,0
99978,0
99984,0
99999,0
100048,0
100063,0
100081,0
100086,0
100098,0
100124,0
100208,3
100211,1
100220,0
100250,0
100252,0
100282,3
100331,0
100358,1
100361,3
100367,0
100370,0
100393,0
100409,0
100411,0
100429,1
100446,0
100455,0
100464,1
100480,3
100518,0
100532,0
100549,0
100566,0
100581,1
100583,1
100624,1
100637,0
100692,0
100694,0
100704,1
100716,0
100721,0
100748,0
100760,0
100776,3
100783,0
100786,0
100791,0
100824,0
100834,0
100847,0
100850,0
100855,1
100858,0
100869,3
100894,0
100917,0
100927,3
100936,1
100946,0
100966,0
100975,0
100976,1
101033,0
101056,1
101075,0
101094,0
101140,1
101157,0
101159,1
101164,0
101172,0
101182,0
101200,0
101208,0
101237,0
101238,1
101242,0
101248,0
101272,0
101280,1
101297,0
101306,0
101318,0
101331,0
101426,1
101444,0
101455,0
101456,1
101462,0
101481,0
101487,3
101517,1
101547,1
101549,0
101557,0
101565,0
101603,0
101605,0
101657,0
101664,0
101669,0
101672,1
101700,0
101732,3
101770,0
101802,0
101805,0
101814,1
101817,1
101831,3
101835,0
101837,1
101849,0
101871,3
101891,0
101908,0
101919,0
101923,1
101943,1
101976,0
101983,1
102006,0
102010,1
102019,0
102022,3
102038,0
102051,0
102055,0
102077,3
102078,0
102085,0
102086,1
102091,1
102106,0
102121,1
102129,1
102145,0
102146,3
102151,0
102197,0
102209,1
102242,0
102251,0
102258,0
102269,0
102287,0
102298,0
102306,1
102340,3
102345,0
102359,0
102378,0
102386,3
102403,0
102451,0
102460,0
102466,0
102473,0
102474,1
102477,0
102488,0
102489,0
102530,0
102543,1
102561,0
102570,0
102580,0
102603,0
102605,0
102609,0
102669,3
102683,0
102715,0
102725,0
102777,0
102808,0
102831,1
102890,1
102892,0
102912,1
102976,3
102983,1
103026,0
103030,0
103036,0
103047,1
103056,1
103064,1
103102,0
103122,1
103127,0
103151,0
103154,0
103173,1
103190,0
103193,0
103197,1
103198,1
103203,0
103211,0
103212,0
103227,1
103237,1
103268,0
103270,0
103282,1
103322,0
103374,0
103379,0
103389,0
103396,0
103424,0
103445,0
103449,1
103454,1
103488,0
103490,0
103497,0
103510,1
103515,0
103536,0
103537,0
103546,0
103555,0
103571,1
103577,0
103585,0
103596,0
103603,0
103604,1
103614,0
103631,0
103647,0
103679,1
103685,1
103708,0
103717,1
103741,1
103755,0
103761,1
103769,0
103777,0
103813,0
103831,1
103832,0
103841,1
103843,0
103857,0
103884,3
103890,0
103899,1
103960,1
103970,0
103976,1
104006,0
104010,0
104015,3
104029,0
104047,0
104061,0
104095,0
104105,1
104112,1
104134,0
104139,0
104165,1
104177,0
104187,0
104222,1
104248,0
104250,0
104254,1
104280,0
104282,0
104287,0
104296,2
104319,0
104345,0
104389,1
104400,0
104405,0
104407,0
104427,0
104431,0
104453,3
104458,0
104473,0
104477,1
104492,0
104498,0
104499,0
104512,0
104526,0
104530,0
104546,1
104550,0
104558,0
104562,0
104579,0
104584,0
104587,0
104616,1
104628,0
104630,0
104636,0
104673,1
104696,1
104708,0
104744,1
104762,1
104802,0
104805,0
104831,0
104845,0
104877,0
104900,1
104902,0
104909,0
104920,0
104930,1
104934,0
104970,0
105001,0
105065,1
105071,0
105102,1
105106,0
105120,0
105145,0
105174,0
105177,1
105201,1
105203,1
105207,0
105210,0
105238,1
105260,0
105269,1
105271,0
105297,0
105298,0
105330,1
105337,0
105359,1
105363,1
105377,2
105458,0
105468,0
105470,1
105489,0
105508,0
105537,0
105585,0
105594,3
105637,1
105649,1
105679,0
105691,1
105705,1
105727,0
105774,1
105786,0
105795,1
105798,1
105859,0
105861,1
105913,1
105920,0
105941,0
105948,3
105950,0
105986,0
105990,0
106022,0
106044,1
106045,1
106065,1
106073,0
106079,1
106094,0
106102,1
106125,1
106126,1
106139,0
106140,0
106172,0
106207,1
106247,1
106249,0
106269,0
106273,3
106338,0
106342,0
106356,0
106361,1
106365,0
106443,0
106448,0
106476,1
106487,0
106490,0
106541,0
106545,0
106546,0
106555,1
106622,1
106626,1
106640,1
106652,0
106672,1
106701,1
106728,0
106732,0
106746,1
106762,0
106763,0
106764,0
106768,0
106770,0
106783,0
106791,1
106799,1
106801,1
106833,0
106874,1
106889,1
106908,1
106934,1
106950,0
106958,0
106972,1
106993,0
106998,1
107013,0
107017,0
107055,1
107110,0
107112,0
107151,1
107162,0
107172,1
107174,0
107233,0
107250,0
107272,0
107304,0
107307,0
107330,0
107350,0
107358,0
107361,0
107405,0
107444,0
107445,1
107447,0
107486,0
107529,1
107538,3
107550,0
107553,0
107557,1
107577,0
107583,0
107587,1
107623,1
107630,0
107650,0
107663,1
107686,0
107720,1
107738,3
107740,1
107741,1
107752,1
107821,1
107858,1
107881,0
107891,0
107892,1
107922,0
107947,1
107989,1
108000,1
108003,1
108023,1
108032,0
108035,1
108037,1
108045,1
108053,1
108059,0
108070,0
108076,3
108078,1
108082,1
108093,0
108100,0
108105,0
108131,1
108132,0
108138,0
108143,1
108145,1
108149,0
108156,0
108160,1
108163,0
108181,0
108189,0
108198,0
108205,0
108221,1
108223,0
108229,0
108244,0
108261,0
108273,0
108296,3
108324,0
108405,1
108407,0
108434,3
108444,0
108459,0
108479,0
108483,1
108486,0
108514,0
108528,0
108529,1
108539,1
108546,0
108579,3
108589,1
108591,0
108628,1
108644,0
108670,1
108685,1
108708,0
108712,0
108718,0
108730,0
108766,0
108779,0
108785,0
108836,2
108873,0
108893,0
108967,0
108975,0
108986,0
108992,0
109008,1
109017,0
109035,0
109097,0
109104,0
109106,1
109152,1
109208,0
109222,0
109233,0
109258,0
109290,1
109293,0
109306,3
109314,0
109339,0
109350,0
109357,0
109390,1
109398,1
109459,0
109472,0
109481,0
109497,0
109520,1
109533,0
109545,1
109609,0
109646,2
109678,0
109692,0
109699,0
109726,0
109733,1
109739,1
109759,1
109765,0
109788,0
109797,1
109822,1
109827,0
109832,1
109847,1
109867,1
109897,0
109899,0
109911,1
109934,3
109937,0
109945,0
109956,0
109962,0
109967,0
109997,0
110008,0
110106,0
110137,0
110141,1
110144,0
110155,0
110165,0
110174,0
110194,0
110213,0
110235,1
110241,0
110247,0
110254,0
110285,0
110289,1
110297,0
110300,0
110315,0
110320,0
110330,0
110345,0
110348,0
110353,1
110390,1
110414,1
110430,1
110435,0
110437,0
110449,0
110479,1
110491,0
110497,3
110540,0
110550,0
110562,0
110577,0
110596,3
110621,0
110638,0
110639,0
110647,0
110653,0
110664,0
110666,0
110671,0
110696,0
110701,1
110728,1
110737,1
110777,0
110784,1
110803,1
110853,0
110866,1
110881,0
110913,0
110928,1
110960,0
110975,1
110985,0
110995,0
111021,0
111030,1
111060,0
111065,0
111076,1
111097,1
111098,0
111127,1
111134,1
111135,1
111170,1
111209,0
111239,1
111248,0
111284,0
111299,0
111303,0
111311,0
111330,1
111335,0
111337,0
111361,1
111430,0
111454,0
111472,0
111486,0
111494,1
111499,0
111574,0
111601,0
111625,1
111639,0
111673,0
111680,0
111684,3
111708,0
111735,1
111737,0
111763,1
111793,1
111800,1
111844,0
111864,1
111885,0
111886,0
111914,0
111939,0
111948,0
111955,1
111962,0
111966,1
112008,0
112017,0
112044,1
112046,0
112068,0
112123,0
112132,1
112160,1
112174,0
112219,0
112232,3
112251,3
112277,0
112298,0
112316,1
112322,0
112347,1
112412,3
112447,0
112489,0
112528,1
112537,0
112552,1
112555,0
112570,0
112573,0
112581,0
112592,1
112644,0
112657,1
112672,1
112677,0
112682,0
112713,0
112726,0
112733,0
112738,1
112773,0
112809,0
112811,0
112821,0
112835,0
112844,0
112845,1
112846,0
112854,0
112858,0
112897,0
112914,0
112924,0
112928,1
112947,1
112954,0
112963,0
113007,0
113024,0
113027,0
113039,1
113050,0
113084,1
113114,0
113116,0
113140,0
113160,0
113163,0
113176,0
113177,1
113195,0
113232,0
113250,0
113252,1
113295,1
113314,0
113324,0
113331,0
113342,1
113349,0
113365,1
113379,0
113383,1
113384,1
113409,0
113420,1
113431,1
113432,0
113457,1
113486,0
113494,1
113532,0
113543,0
113559,1
113570,0
113589,1
113590,0
113592,1
113594,0
113595,0
113609,0
113621,0
113638,1
113644,0
113659,0
113682,0
113693,0
113711,0
113717,0
113746,0
113753,0
113754,1
113764,0
113774,3
113785,0
113811,0
113880,1
113896,0
113910,0
113917,1
113938,0
113943,3
113971,0
113985,1
113995,0
114003,0
114035,0
114079,1
114121,1
114180,0
114203,0
114219,0
114229,1
114236,0
114237,0
114247,0
114281,0
114308,0
114323,1
114348,0
114369,0
114391,0
114410,0
114438,2
114462,0
114465,0
114523,1
114536,0
114545,0
114559,1
114617,0
114632,1
114653,0
114669,0
114674,0
114694,0
114727,0
114737,3
114750,0
114765,0
114815,0
114816,1
114818,0
114858,0
114865,0
114868,0
114914,0
115006,1
115030,0
115045,0
115061,1
115130,0
115136,0
115155,0
115166,3
115189,1
115218,1
115250,0
115257,0
115290,0
115294,0
115300,0
115310,1
115312,0
115327,1
115329,1
115360,0
115394,1
115397,0
115416,0
115422,0
115495,0
115503,0
115515,1
115539,0
115592,1
115624,0
115661,0
115690,0
115716,1
115725,3
115734,0
115797,3
115804,1
115818,0
115834,1
115850,1
115853,0
115883,1
115890,0
115915,0
115929,1
115942,0
115964,1
115996,1
116030,3
116036,0
116059,1
116062,1
116095,0
116106,0
116120,0
116126,0
116129,0
116147,0
116156,1
116157,1
116194,1
116196,0
116202,1
116203,1
116204,0
116227,0
116264,0
116287,1
116292,0
116301,0
116321,0
116322,0
116344,1
116347,0
116354,1
116363,1
116369,1
116378,0
116397,1
116425,1
116495,1
116519,0
116537,1
116541,1
116545,0
116564,0
116570,1
116580,0
116619,1
116623,0
116651,0
116654,0
116660,0
116676,0
116677,0
116679,0
116681,0
116698,1
116765,0
116773,3
116804,0
116806,1
116818,0
116822,0
116828,0
116872,0
116891,0
116892,3
116915,0
116921,0
116927,1
116956,0
116962,0
116970,0
116972,3
116978,0
117014,0
117016,1
117037,1
117038,1
117046,0
117051,0
117128,0
117144,0
117145,1
117184,0
117233,1
117255,1
117266,0
117268,3
117273,1
117305,0
117321,1
117334,1
117339,1
117350,1
117351,1
117377,0
117381,0
117394,1
117422,3
117454,0
117455,1
117467,0
117472,1
117505,0
117524,0
117525,1
117541,0
117555,0
117579,0
117580,1
117609,0
117622,3
117631,1
117696,0
117706,3
117714,1
117729,0
117739,3
117749,1
117756,0
117763,1
117775,1
117779,1
117794,2
117811,0
117834,0
117840,0
117858,0
117898,1
117923,0
117929,0
117938,0
117952,0
117958,0
117967,0
118050,0
118118,1
118122,0
118125,0
118162,0
118163,0
118166,0
118220,1
118253,0
118258,1
118277,3
118281,0
118321,0
118341,1
118392,0
118406,1
118408,0
118420,0
118427,0
118429,1
118470,1
118491,0
118493,0
118519,0
118535,0
118567,0
118611,0
118619,1
118634,0
118635,0
118636,0
118719,0
118724,0
118735,1
118755,0
118800,0
118813,0
118820,1
118829,1
118868,0
118905,0
118913,1
118914,1
118928,1
118932,0
118954,1
118990,1
119034,0
119081,0
119109,3
119110,0
119119,0
119144,0
119148,0
119175,1
119181,0
119184,0
119192,1
119228,0
119282,0
119289,0
119291,0
119297,0
119298,1
119306,0
119309,0
119348,1
119374,1
119412,3
119433,0
119442,0
119454,1
119457,1
119458,0
119488,0
119497,1
119498,1
119524,0
119536,0
119562,1
119563,1
119571,0
119576,0
119577,0
119600,3
119669,0
119674,0
119686,1
119688,0
119708,0
119742,1
119748,0
119759,0
119785,0
119789,0
119805,1
119827,0
119837,0
119845,0
119858,0
119865,0
119873,1
119885,0
119901,0
119966,3
119976,0
120000,0
120012,3
120056,0
120074,0
120084,0
120089,0
120107,3
120108,1
120119,1
120147,0
120171,0
120181,0
120215,1
120218,1
120249,0
120285,1
120299,0
120318,1
120331,0
120340,1
120354,0
120358,0
120388,0
120391,0
120431,3
120445,0
120460,0
120463,0
120465,0
120520,1
120526,1
120533,0
120546,0
120559,0
120587,0
120599,1
120609,1
120636,1
120637,0
120657,0
120662,1
120673,0
120688,1
120706,0
120722,0
120785,0
120792,1
120803,1
120809,0
120811,0
120819,1
120824,1
120835,1
120876,0
120946,0
120971,0
120987,0
121039,0
121044,0
121050,1
121054,0
121083,0
121095,0
121137,0
121155,0
121182,0
121213,0
121264,0
121284,0
121292,0
121306,1
121312,0
121338,0
121342,0
121383,0
121396,0
121401,1
121406,0
121443,0
121452,1
121459,0
121471,0
121519,0
121528,1
121536,0
121571,0
121580,0
121583,1
121598,0
121601,1
121604,0
121606,1
121626,0
121633,0
121691,1
121712,1
121721,0
121725,1
121743,1
121748,0
121762,3
121763,0
121793,1
121809,0
121827,0
121849,0
121856,1
121863,0
121868,0
121886,2
121902,0
121909,0
121948,2
121955,0
121995,0
121999,0
122013,1
122019,3
122023,0
122027,0
122029,0
122045,0
122089,1
122090,0
122091,0
122129,0
122135,1
122151,0
122152,1
122182,0
122211,1
122217,0
122223,1
122237,0
122282,0
122328,1
122386,0
122396,0
122420,0
122431,0
122444,0
122460,0
122483,0
122486,0
122505,1
122507,0
122508,0
122509,0
122517,0
122550,0
122570,0
122591,1
122663,0
122683,0
122730,0
122750,0
122769,0
122777,0
122795,0
122834,1
122857,0
122887,0
122889,0
122906,0
122926,0
122954,0
122956,0
122968,0
123001,0
123049,1
123058,1
123081,1
123091,0
123124,1
123140,0
123151,0
123180,0
123197,0
123243,1
123252,0
123267,0
123287,0
123310,0
123334,0
123361,0
123371,1
123419,0
123432,0
123447,1
123452,0
123527,0
123549,0
123559,1
123566,1
123590,1
123596,0
123604,1
123635,0
123684,1
123702,1
123703,0
123713,0
123745,0
123747,1
123748,0
123756,0
123759,0
123796,1
123806,0
123809,1
123813,0
123864,3
123877,0
123895,1
123901,0
123941,1
123951,0
123952,0
123965,0
123992,0
123996,1
123999,0
124013,0
124061,1
124076,0
124156,0
124215,0
124242,1
124269,3
124275,1
124303,1
124378,1
124379,0
124390,0
124396,0
124402,0
124425,0
124456,1
124463,0
124478,0
124502,1
124515,1
124529,0
124536,0
124577,0
124600,1
124601,1
124607,1
124619,1
124620,1
124637,0
124645,1
124695,0
124705,0
124739,0
124741,1
124788,1
124806,1
124810,1
124821,2
124827,0
124836,0
124875,0
124877,0
124880,0
124893,1
124899,0
124944,1
124945,0
124957,0
124959,1
125012,0
125018,1
125029,0
125041,0
125051,0
125089,0
125109,1
125127,0
125129,0
125150,0
125152,1
125191,0
125206,0
125207,0
125232,1
125237,1
125274,1
125292,3
125308,1
125312,1
125313,0
125337,0
125368,0
125382,1
125388,0
125450,1
125490,2
125496,3
125507,0
125528,1
125559,0
125563,1
125565,0
125569,0
125570,0
125575,0
125576,0
125596,0
125608,3
125629,1
125676,0
125677,0
125682,1
125761,0
125765,0
125835,0
125883,0
125918,3
125945,0
125953,0
125965,1
125969,0
125974,0
125977,0
125983,1
126044,0
126051,0
126056,0
126060,1
126077,0
126085,0
126103,0
126142,1
126171,0
126236,0
126259,0
126262,1
126310,0
126337,0
126344,0
126353,0
126370,0
126400,1
126403,0
126415,1
126459,0
126504,1
126509,0
126523,1
126541,0
126558,0
126560,0
126562,0
126563,0
126571,0
126583,0
126585,0
126587,0
126617,1
126658,0
126662,0
126666,1
126676,3
126702,2
126735,0
126762,0
126767,1
126768,0
126820,0
126837,0
126854,0
126884,0
126928,0
126934,0
126939,0
126944,1
126962,3
126973,0
126982,0
126995,1
127008,0
127014,1
127047,3
127070,0
127080,0
127105,1
127121,1
127157,0
127185,1
127203,1
127235,1
127253,3
127261,0
127274,0
127280,0
127288,0
127310,0
127326,0
127329,0
127333,0
127374,0
127382,0
127398,1
127399,0
127418,0
127433,3
127467,1
127483,1
127489,0
127500,0
127524,0
127535,0
127543,1
127546,0
127556,3
127561,0
127577,0
127582,1
127604,0
127631,0
127633,0
127647,1
127654,0
127663,0
127683,1
127685,1
127696,0
127713,1
127717,1
127737,0
127761,0
127772,1
127780,1
127785,1
127806,0
127834,3
127838,0
127865,0
127888,1
127890,0
127910,3
127924,0
127931,3
127967,1
127983,3
128019,1
128029,3
128058,0
128089,1
128091,3
128103,1
128108,0
128130,0
128148,0
128152,1
128166,0
128177,0
128182,0
128191,0
128195,0
128203,1
128205,0
128230,0
128259,1
128270,0
128294,1
128297,0
128309,1
128398,0
128425,3
128439,0
128442,0
128454,0
128469,0
128485,0
128529,0
128532,1
128548,0
128563,0
128601,1
128614,0
128654,0
128669,1
128678,0
128689,0
128690,1
128696,0
128709,0
128710,0
128728,1
128731,1
128779,0
128808,0
128831,1
128842,0
128843,0
128864,1
128887,0
128900,1
128912,0
128935,0
128938,0
128939,1
128940,0
128977,1
128993,0
129044,1
129046,0
129054,0
129056,0
129100,1
129104,3
129116,1
129138,3
129145,0
129160,0
129162,0
129195,0
129197,0
129205,0
129214,2
129216,0
129221,1
129239,0
129268,1
129273,0
129326,1
129336,0
129341,0
129365,0
129372,1
129388,1
129394,0
129397,0
129427,1
129437,0
129461,0
129474,0
129475,1
129504,0
129520,1
129543,1
129547,0
129550,3
129558,1
129559,0
129573,0
129577,1
129580,1
129593,2
129598,1
129618,1
129626,0
129642,1
129657,0
129678,0
129694,1
129699,1
129704,0
129708,0
129734,0
129739,0
129775,1
129776,0
129791,1
129835,0
129864,0
129902,0
129910,1
129986,0
129996,0
130010,0
130084,0
130089,3
130103,1
130111,1
130148,0
130165,0
130166,0
130180,0
130202,0
130222,0
130233,0
130266,0
130271,0
130284,0
130306,1
130351,0
130362,1
130415,0
130416,1
130421,1
130449,0
130471,0
130476,0
130497,1
130499,0
130518,0
130554,0
130565,0
130629,0
130659,0
130672,0
130675,1
130695,0
130701,0
130722,0
130749,0
130752,1
130761,0
130781,0
130782,0
130787,0
130795,0
130815,0
130819,1
130830,0
130834,0
130866,0
130913,1
130916,1
130964,0
131004,0
131009,0
131026,1
131061,0
131063,1
131070,1
131074,1
131091,1
131104,0
131113,3
131133,0
131143,3
131208,0
131216,1
131234,0
131239,3
131243,0
131258,1
131283,0
131287,0
131316,1
131350,0
131374,0
131469,2
131481,0
131493,1
131508,0
131520,0
131584,1
131587,1
131605,0
131634,1
131639,0
131643,1
131645,0
131668,0
131685,1
131774,0
131810,1
131823,0
131854,1
131861,1
131900,1
131909,0
131944,0
131962,0
131964,1
131975,1
131978,0
131992,1
131993,0
132017,0
132034,0
132052,0
132074,1
132077,0
132082,0
132096,1
132110,0
132113,0
132142,0
132175,1
132214,0
132221,0
132249,0
132288,1
132307,0
132319,0
132328,0
132369,1
132375,0
132392,0
132395,0
132396,0
132418,1
132434,1
132451,0
132488,1
132548,0
132552,3
132553,0
132557,0
132559,0
132613,0
132629,0
132646,0
132660,0
132663,0
132689,1
132692,0
132699,0
132740,1
132791,0
132802,0
132819,0
132853,0
132877,0
132899,0
132910,0
132957,0
132970,0
133007,0
133011,2
133020,0
133029,0
133050,0
133055,0
133058,0
133067,0
133075,0
133105,3
133111,0
133128,0
133154,0
133186,1
133204,0
133205,0
133235,0
133242,0
133255,0
133262,0
133264,0
133268,3
133278,3
133365,0
133380,0
133383,0
133384,0
133462,1
133491,0
133505,0
133510,0
133533,1
133560,3
133575,0
133577,0
133605,1
133608,0
133629,0
133668,0
133679,0
133685,1
133705,0
133724,1
133739,0
133740,3
133778,0
133784,0
133791,0
133808,0
133845,0
133850,0
133878,0
133891,0
133899,0
133919,0
133927,1
133932,0
133943,1
134000,0
134003,1
134018,0
134019,0
134077,0
134174,0
134196,1
134223,1
134237,0
134246,1
134262,0
134278,0
134287,3
134291,1
134292,3
134301,1
134321,0
134345,0
134348,0
134396,0
134441,0
134479,0
134486,1
134487,1
134488,0
134498,1
134529,0
134538,0
134572,0
134587,0
134593,0
134594,1
134601,0
134610,3
134623,1
134660,0
134663,1
134669,0
134696,1
134732,0
134746,0
134753,0
134760,0
134768,0
134770,0
134772,3
134776,1
134783,0
134806,1
134832,0
134846,1
134851,1
134870,1
134885,0
134895,1
134901,0
134932,1
134933,1
134954,1
134971,0
134990,1
134994,0
135009,0
135012,0
135013,0
135034,0
135038,1
135039,0
135040,0
135055,1
135072,1
135073,0
135078,0
135082,0
135113,1
135130,0
135138,0
135171,0
135172,0
135180,1
135188,1
135190,0
135205,0
135207,1
135223,0
135249,1
135251,0
135256,0
135261,3
135304,0
135332,1
135334,1
135342,0
135359,0
135366,0
135367,3
135368,0
135381,0
135388,1
135396,3
135398,0
135409,0
135433,1
135435,0
135483,0
135513,0
135544,0
135548,1
135550,0
135609,0
135614,0
135617,0
135657,0
135684,1
135764,1
135789,0
135800,0
135803,0
135833,1
135838,0
135852,1
135857,0
135868,0
135966,0
135969,1
135970,0
135975,0
135990,1
136030,0
136125,2
136157,1
136178,0
136188,1
136195,0
136216,0
136221,1
136247,0
136251,0
136309,1
136326,1
136340,0
136345,1
136363,0
136402,0
136424,0
136447,0
136471,0
136474,0
136507,0
136535,0
136543,0
136548,0
136549,1
136581,0
136612,0
136626,0
136636,0
136663,0
136685,0
136706,0
136729,1
136731,0
136732,0
136756,0
136789,0
136794,0
136806,0
136812,1
136823,0
136826,0
136852,0
136862,1
136864,0
136865,0
136878,0
136898,0
136934,0
136942,0
136951,0
136959,0
136967,0
136974,0
136996,0
137010,0
137044,0
137049,0
137056,0
137058,0
137075,0
137082,0
137093,0
137147,1
137148,3
137227,0
137239,0
137252,0
137416,1
137418,0
137433,1
137440,0
137446,1
137454,0
137458,0
137496,1
137500,3
137514,0
137520,0
137533,1
137553,1
137589,0
137607,0
137626,0
137630,0
137640,1
137642,3
137672,0
137708,1
137714,0
137722,3
137725,0
137745,1
137755,0
137776,0
137790,1
137794,1
137799,0
137802,0
137807,1
137808,1
137810,0
137819,3
137826,0
137829,1
137837,0
137841,3
137868,0
137886,0
137969,0
137973,0
138067,0
138071,0
138078,0
138083,1
138112,3
138118,1
138126,0
138128,0
138137,0
138146,1
138192,1
138212,0
138218,0
138222,0
138235,0
138242,0
138249,0
138255,0
138261,1
138287,0
138292,0
138316,0
138396,0
138423,0
138442,1
138453,0
138466,0
138516,0
138546,1
138566,0
138569,3
138578,0
138613,0
138615,0
138619,1
138623,1
138646,0
138686,1
138719,1
138748,0
138786,1
138793,0
138803,0
138818,0
138827,0
138836,0
138844,1
138898,0
138909,0
138958,0
139017,1
139026,1
139050,0
139101,0
139102,0
139114,0
139138,0
139194,1
139201,0
139212,3
139230,1
139241,1
139251,0
139254,1
139301,1
139304,0
139312,1
139323,0
139333,1
139337,0
139355,0
139377,0
139379,0
139396,0
139400,0
139411,1
139413,1
139418,0
139441,3
139446,0
139510,0
139583,0
139594,0
139607,1
139629,1
139667,0
139688,0
139704,1
139750,0
139766,1
139772,1
139779,0
139814,1
139819,0
139823,1
139850,0
139857,0
139871,0
139875,0
139932,0
139935,0
139965,0
139980,0
139990,0
140004,0
140018,0
140038,1
140056,1
140071,0
140074,0
140112,0
140159,1
140165,1
140177,1
140198,0
140210,0
140215,0
140219,0
140220,0
140232,0
140270,1
140278,1
140386,0
140410,3
140451,0
140468,0
140613,0
140641,0
140656,0
140657,0
140669,0
140701,0
140705,0
140707,1
140719,1
140723,0
140724,1
140749,1
140756,1
140788,1
140800,0
140802,1
140811,0
140836,0
140850,0
140859,0
140878,0
140900,1
140902,0
140903,3
140915,1
140928,0
140959,0
140988,1
140994,1
140999,1
141035,0
141038,1
141044,0
141074,1
141076,0
141123,1
141140,3
141164,1
141220,0
141230,0
141248,0
141265,0
141293,1
141294,0
141316,0
141319,0
141322,0
141332,0
141354,0
141382,0
141407,0
141449,3
141486,0
141505,0
141509,3
141514,0
141532,0
141538,0
141556,0
141577,0
141596,0
141605,0
141653,0
141683,1
141696,1
141711,0
141748,0
141784,0
141789,0
141809,0
141810,0
141822,0
141824,0
141882,0
141884,1
141890,0
141898,0
141910,0
141962,0
142008,0
142009,0
142033,0
142040,1
142041,0
142059,0
142061,0
142105,0
142155,0
142186,0
142218,0
142226,0
142229,0
142260,1
142266,1
142276,0
142288,1
142290,1
142312,0
142334,3
142340,0
142374,0
142381,3
142424,0
142454,0
142466,0
142474,0
142499,0
142530,0
142568,1
142571,0
142572,0
142629,1
142674,0
142692,0
142702,0
142726,0
142733,0
142737,0
142739,0
142740,0
142742,1
142760,0
142772,1
142802,1
142845,0
142882,0
142886,0
142918,2
142923,0
142960,0
142971,1
142988,0
142990,1
143007,1
143021,0
143023,0
143027,1
143028,0
143074,0
143125,1
143132,1
143139,0
143156,1
143173,1
143203,0
143208,0
143211,0
143222,1
143226,1
143273,1
143275,0
143276,1
143316,1
143324,0
143334,0
143335,3
143356,3
143359,1
143370,3
143371,1
143401,1
143427,1
143437,1
143456,1
143468,0
143492,0
143496,0
143511,1
143521,0
143537,0
143538,0
143540,3
143544,0
143553,0
143554,1
143564,0
143575,0
143585,0
143587,0
143601,1
143637,3
143672,0
143689,0
143690,3
143692,0
143723,0
143742,0
143743,1
143750,0
143784,0
143793,1
143798,1
143810,1
143885,1
143927,0
143932,1
143953,1
144000,1
144062,1
144141,0
144147,0
144153,0
144156,0
144164,0
144170,0
144191,0
144205,1
144209,1
144216,0
144226,1
144233,0
144241,1
144272,0
144290,0
144301,0
144321,0
144331,3
144397,0
144400,0
144419,3
144450,1
144464,0
144470,0
144516,1
144541,1
144553,1
144554,3
144581,0
144582,0
144588,0
144597,1
144614,1
144630,1
144655,1
144705,1
144760,0
144764,0
144790,0
144814,0
144828,3
144831,0
144849,1
144853,0
144854,0
144860,1
144876,0
144881,1
144921,0
144926,0
144932,0
144936,0
144950,0
144952,0
144963,0
144977,1
144984,0
144987,0
145004,0
145062,1
145072,1
145105,0
145130,0
145152,0
145178,0
145179,0
145214,0
145223,3
145237,0
145252,3
145274,1
145276,1
145291,0
145317,1
145357,0
145358,1
145377,0
145418,1
145444,1
145445,0
145489,0
145501,3
145532,0
145537,0
145544,0
145546,0
145556,0
145580,1
145595,0
145601,0
145605,0
145610,0
145678,0
145705,1
145750,1
145846,1
145853,1
145873,1
145906,0
145971,0
145977,0
145996,0
146016,0
146023,0
146040,0
146057,0
146078,0
146099,0
146112,0
146119,0
146123,0
146131,0
146133,1
146153,1
146159,0
146160,0
146190,0
146206,0
146209,0
146215,0
146247,1
146267,0
146311,1
146312,0
146344,0
146361,0
146389,0
146402,1
146416,0
146428,0
146479,0
146540,0
146544,0
146569,0
146603,1
146626,0
146644,3
146665,0
146682,1
146725,0
146804,0
146818,1
146840,0
146895,0
