ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-12,10.194706629796332,4.148109609511642,15.568241853593818,6.444797786927066,14.057104668825568,-0.48301496481013445,-0.48301496481013445,-0.48301496481013445,-0.48301496481013445,-0.48301496481013445,-0.48301496481013445,0.0,0.0,0.0,9.711691664986198
2024-10-13,10.194397480748892,4.756282400950537,17.049014519665388,6.427803896961347,14.084509742932667,0.6992095631439835,0.6992095631439835,0.6992095631439835,0.6992095631439835,0.6992095631439835,0.6992095631439835,0.0,0.0,0.0,10.893607043892874
2024-10-14,10.194088331701451,3.62436580601226,15.604784103056351,6.412577300622738,14.111921498931592,-0.30769815900551184,-0.30769815900551184,-0.30769815900551184,-0.30769815900551184,-0.30769815900551184,-0.30769815900551184,0.0,0.0,0.0,9.88639017269594
2024-10-15,10.19377918265401,4.230685081227795,16.78083848949964,6.3773334751856465,14.138205813154372,0.22161700422174516,0.22161700422174516,0.22161700422174516,0.22161700422174516,0.22161700422174516,0.22161700422174516,0.0,0.0,0.0,10.415396186875755
2024-10-16,10.193470033606568,4.836385480752036,16.490858457492855,6.35701394989358,14.16466138479105,0.3888423386201975,0.3888423386201975,0.3888423386201975,0.3888423386201975,0.3888423386201975,0.3888423386201975,0.0,0.0,0.0,10.582312372226765
2024-10-17,10.193160884559127,4.635432906167398,16.50442231498416,6.317507843824815,14.19111695642773,0.48277370406692705,0.48277370406692705,0.48277370406692705,0.48277370406692705,0.48277370406692705,0.48277370406692705,0.0,0.0,0.0,10.675934588626054
2024-10-18,10.192851735511686,3.364403515641749,15.14613199160545,6.27804026499912,14.217572528064414,-1.0017294862397066,-1.0017294862397066,-1.0017294862397066,-1.0017294862397066,-1.0017294862397066,-1.0017294862397066,0.0,0.0,0.0,9.191122249271979
2024-10-19,10.192542586464246,3.504882928738022,15.737686692490975,6.237664905304439,14.243762463222437,-0.4830149648122824,-0.4830149648122824,-0.4830149648122824,-0.4830149648122824,-0.4830149648122824,-0.4830149648122824,0.0,0.0,0.0,9.709527621651963
2024-10-20,10.192233437416805,5.1029680007960145,17.182996456152534,6.19734991484085,14.26896226289684,0.6992095631438343,0.6992095631438343,0.6992095631438343,0.6992095631438343,0.6992095631438343,0.6992095631438343,0.0,0.0,0.0,10.891443000560638
2024-10-21,10.191924288369364,4.054164675411266,16.020766190888192,6.161139135372566,14.29589577434234,-0.3076981590063213,-0.3076981590063213,-0.3076981590063213,-0.3076981590063213,-0.3076981590063213,-0.3076981590063213,0.0,0.0,0.0,9.884226129363043
2024-10-22,10.191615139321922,4.104446745369962,16.709372775530497,6.139984116180949,14.323394814611135,0.22161700422222674,0.22161700422222674,0.22161700422222674,0.22161700422222674,0.22161700422222674,0.22161700422222674,0.0,0.0,0.0,10.413232143544148
2024-10-23,10.191305990274481,4.108864080639415,16.36635881519406,6.118829096989332,14.349850386247814,0.38884233861977274,0.38884233861977274,0.38884233861977274,0.38884233861977274,0.38884233861977274,0.38884233861977274,0.0,0.0,0.0,10.580148328894253
